City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Weather,Rain inches (last 3hrs),Snow inches (last 3hrs)
242,Kupang,ID,2020-05-10 17:27:34,-10.17,123.58,77.16,78,0,9.33,clear sky,0,0
243,Takoradi,GH,2020-05-10 17:31:17,4.88,-1.76,82.72,81,84,11.65,broken clouds,0,0
244,Ordzhonikidze,KZ,2020-05-10 17:31:18,52.44,61.74,66.04,63,47,8.16,scattered clouds,0,0
245,Beipiao,CN,2020-05-10 17:31:18,41.79,120.78,53.31,36,6,10.71,clear sky,0,0
246,Ayorou,NE,2020-05-10 17:31:18,14.73,0.92,97.9,9,1,1.61,clear sky,0,0
247,Antalaha,MG,2020-05-10 17:31:18,-14.9,50.28,74.53,80,67,9.15,broken clouds,0,0
248,Esperance,AU,2020-05-10 17:31:18,-33.87,121.9,53.6,50,38,13.87,scattered clouds,0,0
249,Korla,CN,2020-05-10 17:26:19,41.76,86.15,67.41,22,93,15.48,overcast clouds,0,0
250,Bengkulu,ID,2020-05-10 17:31:19,-3.8,102.27,77.04,90,100,2.37,light rain,0,0
251,Nehe,CN,2020-05-10 17:31:19,48.48,124.83,42.48,78,16,7.67,few clouds,0,0
252,Abnub,EG,2020-05-10 17:31:19,27.27,31.15,91.4,27,24,11.41,few clouds,0,0
253,Broken Hill,AU,2020-05-10 17:31:19,-31.95,141.43,44.6,65,0,8.05,clear sky,0,0
254,Veraval,IN,2020-05-10 17:31:19,20.9,70.37,81.81,83,0,8.19,clear sky,0,0
255,Charters Towers,AU,2020-05-10 17:31:20,-20.1,146.27,63.54,82,20,4.12,few clouds,0,0
256,Shingu,JP,2020-05-10 17:31:20,33.73,135.98,65.93,93,100,4.81,overcast clouds,0,0
257,Atbasar,KZ,2020-05-10 17:31:20,51.8,68.33,67.19,58,64,2.55,broken clouds,0,0
258,Narendranagar,IN,2020-05-10 17:31:20,30.17,78.3,68.85,49,75,6.33,broken clouds,0,0
259,Sokoni,TZ,2020-05-10 17:31:20,-6.43,39.55,80.6,74,90,6.93,overcast clouds,0,0
260,Inuvik,CA,2020-05-10 17:27:09,68.35,-133.72,42.8,60,40,8.05,scattered clouds,0,0
261,Vila Franca Do Campo,PT,2020-05-10 17:31:21,37.72,-25.43,62.6,67,20,23.04,few clouds,0,0
262,Bilma,NE,2020-05-10 17:31:21,18.69,12.92,86.11,11,0,2.26,clear sky,0,0
263,Arraial Do Cabo,BR,2020-05-10 17:26:33,-22.97,-42.03,77.0,53,0,20.8,clear sky,0,0
264,Alyangula,AU,2020-05-10 17:31:21,-13.85,136.42,73.4,100,27,14.92,scattered clouds,0,0
265,Panacan,PH,2020-05-10 17:31:22,9.25,118.41,81.39,79,46,4.61,scattered clouds,0,0
266,Cidreira,BR,2020-05-10 17:31:23,-30.18,-50.21,70.92,56,6,8.43,clear sky,0,0
267,Ribeira Grande,PT,2020-05-10 17:31:23,38.52,-28.7,62.6,63,20,26.4,few clouds,0,0
268,General Pico,AR,2020-05-10 17:31:23,-35.66,-63.76,71.35,33,0,19.19,clear sky,0,0
269,Adjumani,UG,2020-05-10 17:31:23,3.38,31.79,71.69,92,98,2.89,overcast clouds,0,0
270,Roald,NO,2020-05-10 17:31:23,62.58,6.13,37.0,72,90,14.99,light rain,0,0
271,Husavik,IS,2020-05-10 17:31:24,66.04,-17.34,51.8,27,79,28.86,broken clouds,0,0
272,Catuday,PH,2020-05-10 17:31:24,16.29,119.81,81.54,83,0,11.25,clear sky,0,0
273,Puerto Parra,CO,2020-05-10 17:31:24,6.65,-74.06,91.4,63,40,4.7,scattered clouds,0,0
274,Anloga,GH,2020-05-10 17:31:24,5.79,0.9,77.0,88,20,3.36,thunderstorm with light rain,0,0
275,Phan Thiet,VN,2020-05-10 17:31:24,10.93,108.1,78.55,84,17,4.5,few clouds,0,0
276,Ganzhou,CN,2020-05-10 17:31:24,28.82,115.43,68.04,79,38,2.26,scattered clouds,0,0
277,Devarkonda,IN,2020-05-10 17:31:25,16.7,78.93,90.18,34,16,6.42,few clouds,0,0
278,Torbay,CA,2020-05-10 17:31:25,47.67,-52.73,42.01,65,75,32.21,broken clouds,0,0
279,Yatou,CN,2020-05-10 17:31:25,37.15,122.38,55.13,55,0,7.31,clear sky,0,0
280,San Isidro,PE,2020-05-10 17:31:25,-12.12,-77.05,73.4,64,62,18.34,broken clouds,0,0
281,Mount Gambier,AU,2020-05-10 17:31:25,-37.83,140.77,48.2,100,75,9.17,broken clouds,0,0
282,Jahanabad,IN,2020-05-10 17:31:26,25.22,84.98,86.0,79,40,4.7,haze,0,0
283,Kaitangata,NZ,2020-05-10 17:31:26,-46.28,169.85,46.99,83,41,1.01,scattered clouds,0,0
284,Wau,SS,2020-05-10 17:31:26,7.7,28.0,81.41,58,93,4.65,overcast clouds,0,0
285,Smithers,CA,2020-05-10 17:31:26,54.78,-127.17,53.6,27,20,16.11,few clouds,0,0
286,Ostrovnoy,RU,2020-05-10 17:31:26,68.05,39.51,31.87,96,19,7.4,few clouds,0,0
287,Teguldet,RU,2020-05-10 17:31:26,57.31,88.17,60.31,59,42,4.43,scattered clouds,0,0
288,Khuzdar,PK,2020-05-10 17:31:27,27.74,66.64,82.76,13,0,6.96,clear sky,0,0
289,Grand Gaube,MU,2020-05-10 17:31:27,-20.01,57.66,70.0,75,34,1.99,scattered clouds,0,0
290,Mpongwe,ZM,2020-05-10 17:31:27,-13.51,28.16,58.21,78,37,5.88,scattered clouds,0,0
291,Shellbrook,CA,2020-05-10 17:31:27,53.22,-106.4,39.2,44,20,11.41,few clouds,0,0
292,Juazeiro,BR,2020-05-10 17:31:27,-9.41,-40.5,80.6,61,75,12.75,broken clouds,0,0
293,Zahir Pir,PK,2020-05-10 17:31:27,28.81,70.52,95.23,12,17,6.6,few clouds,0,0
294,Shelburne,CA,2020-05-10 17:31:28,44.08,-80.2,45.0,93,90,6.93,light rain,0,0
295,Bonavista,CA,2020-05-10 17:31:28,48.65,-53.11,35.33,85,9,31.45,clear sky,0,0
296,Vazante,BR,2020-05-10 17:31:28,-17.99,-46.91,73.0,63,25,6.67,scattered clouds,0,0
297,Wajir,KE,2020-05-10 17:31:28,1.75,40.06,78.6,74,71,12.95,broken clouds,0,0
298,Manokwari,ID,2020-05-10 17:31:28,-0.87,134.08,80.26,77,100,3.24,light rain,0,0
299,Mahibadhoo,MV,2020-05-10 17:31:28,3.78,72.97,85.35,78,99,13.31,moderate rain,0,0
300,Rocha,UY,2020-05-10 17:31:29,-34.48,-54.33,72.68,57,24,11.68,few clouds,0,0
301,Utrecht,NL,2020-05-10 17:27:32,52.0,5.25,53.01,52,100,8.99,overcast clouds,0,0
302,Homer,US,2020-05-10 17:29:25,59.64,-151.55,53.6,50,1,5.82,clear sky,0,0
303,Sinazongwe,ZM,2020-05-10 17:31:29,-17.26,27.46,70.61,54,84,4.25,broken clouds,0,0
304,Nalut,LY,2020-05-10 17:31:29,30.33,10.85,92.44,11,40,9.44,scattered clouds,0,0
305,Lasem,ID,2020-05-10 17:31:29,-6.69,111.45,79.29,86,100,4.47,light rain,0,0
306,San Pedro Carcha,GT,2020-05-10 17:31:30,15.48,-90.27,73.62,75,96,2.77,overcast clouds,0,0
307,Nanortalik,GL,2020-05-10 17:31:30,60.14,-45.24,46.27,73,88,17.72,overcast clouds,0,0
308,Spornoye,RU,2020-05-10 17:31:30,50.84,37.29,50.0,93,75,2.24,broken clouds,0,0
309,Zatoka,UA,2020-05-10 17:31:30,46.07,30.47,62.6,51,54,13.42,broken clouds,0,0
310,Hun,LY,2020-05-10 17:31:30,29.13,15.95,92.97,11,66,12.91,broken clouds,0,0
311,Ilulissat,GL,2020-05-10 17:31:31,69.22,-51.1,32.0,90,83,10.29,broken clouds,0,0
312,Flinders,AU,2020-05-10 17:31:31,-34.58,150.86,48.0,71,3,1.01,clear sky,0,0
313,Morehead,US,2020-05-10 17:31:31,37.27,-87.18,68.0,39,1,12.75,clear sky,0,0
314,San Carlos De Bariloche,AR,2020-05-10 17:27:39,-41.15,-71.31,46.0,86,75,11.41,moderate rain,0,0
315,Kifri,IQ,2020-05-10 17:31:32,34.7,44.97,75.74,22,0,5.86,clear sky,0,0
316,Oktyabrskiy,RU,2020-05-10 17:31:32,54.48,53.47,57.51,63,65,6.15,broken clouds,0,0
317,Uyemskiy,RU,2020-05-10 17:31:32,64.47,40.85,41.0,75,3,6.71,clear sky,0,0
318,Port Lincoln,AU,2020-05-10 17:31:32,-34.73,135.87,54.3,69,11,7.09,few clouds,0,0
319,Umm Kaddadah,SD,2020-05-10 17:31:32,13.6,26.69,87.89,12,23,11.39,few clouds,0,0
320,Gat,IL,2020-05-10 17:29:01,31.61,34.76,70.0,70,0,8.55,clear sky,0,0
321,Wonthaggi,AU,2020-05-10 17:31:32,-38.6,145.59,50.0,89,64,14.45,light rain,0,0
322,Beian,NO,2020-05-10 17:31:33,63.66,9.57,35.01,76,75,4.7,light shower snow,0,0
323,Lensk,RU,2020-05-10 17:31:33,60.73,114.93,36.18,90,100,3.31,overcast clouds,0,0
324,Asau,RO,2020-05-10 17:31:33,46.43,26.4,61.0,59,30,2.62,scattered clouds,0,0
325,Srednekolymsk,RU,2020-05-10 17:31:33,67.45,153.68,29.03,98,95,12.97,overcast clouds,0,0
326,Namatanai,PG,2020-05-10 17:31:33,-3.67,152.43,80.38,79,100,6.17,overcast clouds,0,0
327,Havoysund,NO,2020-05-10 17:31:34,71.0,24.66,35.6,51,48,8.05,scattered clouds,0,0
328,Margate,GB,2020-05-10 17:31:34,51.38,1.39,50.0,81,100,35.7,overcast clouds,0,0
329,Litovko,RU,2020-05-10 17:31:34,49.24,135.17,46.17,95,99,0.43,overcast clouds,0,0
330,Ugoofaaru,MV,2020-05-10 17:31:34,5.67,73.0,85.32,70,100,5.95,overcast clouds,0,0
331,Quang Ngai,VN,2020-05-10 17:30:34,15.12,108.8,75.67,89,0,3.8,clear sky,0,0
332,Batsfjord,NO,2020-05-10 17:31:35,70.63,29.72,35.6,69,40,9.17,scattered clouds,0,0
333,Lemnia,RO,2020-05-10 17:31:35,46.05,26.27,70.0,59,23,3.33,few clouds,0,0
334,Berlevag,NO,2020-05-10 17:31:35,70.86,29.09,32.0,85,31,11.41,scattered clouds,0,0
335,Winslow,US,2020-05-10 17:31:03,35.02,-110.7,80.6,21,1,5.99,clear sky,0,0
336,Pueblo Nuevo,MX,2020-05-10 17:28:29,23.38,-105.38,81.79,13,0,5.17,clear sky,0,0
337,Qaqortoq,GL,2020-05-10 17:31:35,60.72,-46.03,60.8,29,75,11.41,broken clouds,0,0
338,Sainte-Adele,CA,2020-05-10 17:31:36,45.95,-74.13,53.01,34,75,14.99,broken clouds,0,0
339,Healdsburg,US,2020-05-10 17:31:36,38.61,-122.87,54.0,87,90,3.36,overcast clouds,0,0
340,Northam,GB,2020-05-10 17:31:36,51.03,-4.22,55.99,78,99,18.99,overcast clouds,0,0
341,Tomatlan,MX,2020-05-10 17:31:36,19.93,-105.25,91.2,35,0,9.75,clear sky,0,0
342,Norrtalje,SE,2020-05-10 17:31:37,59.76,18.7,53.01,89,100,1.01,light rain,0,0
343,Bara,NG,2020-05-10 17:31:37,10.37,10.73,94.23,36,9,9.33,clear sky,0,0
344,Bayir,TR,2020-05-10 17:31:37,37.27,28.22,69.8,49,18,2.24,few clouds,0,0
345,Los Llanos De Aridane,ES,2020-05-10 17:31:37,28.66,-17.92,73.4,69,6,23.04,clear sky,0,0
346,Liverpool,GB,2020-05-10 17:28:10,53.41,-2.98,50.0,45,91,20.8,overcast clouds,0,0
347,Jiuquan,CN,2020-05-10 17:31:37,39.74,98.52,48.29,49,0,8.72,clear sky,0,0
348,Niquero,CU,2020-05-10 17:31:38,20.04,-77.58,87.57,59,100,9.73,overcast clouds,0,0
349,Kirakira,SB,2020-05-10 17:31:39,-10.45,161.92,78.48,81,0,7.45,clear sky,0,0
350,Gambela,ET,2020-05-10 17:31:39,8.25,34.58,79.95,71,79,1.97,broken clouds,0,0
351,Labrea,BR,2020-05-10 17:31:39,-7.26,-64.8,89.58,54,32,1.57,scattered clouds,0,0
352,Ornskoldsvik,SE,2020-05-10 17:28:18,63.29,18.72,39.2,86,100,3.36,light rain,0,0
353,Seoul,KR,2020-05-10 17:29:49,37.57,126.98,57.2,93,20,10.29,mist,0,0
354,Bezenchuk,RU,2020-05-10 17:31:40,52.98,49.43,53.71,76,50,7.92,scattered clouds,0,0
355,Canutama,BR,2020-05-10 17:31:40,-6.53,-64.38,90.99,52,43,1.43,scattered clouds,0,0
356,Santa Marta,CO,2020-05-10 17:30:02,11.24,-74.2,93.2,59,20,6.93,few clouds,0,0
357,Lokosovo,RU,2020-05-10 17:31:40,61.13,74.82,64.58,43,90,7.38,overcast clouds,0,0
358,Tezu,IN,2020-05-10 17:31:41,27.92,96.17,76.19,46,0,4.54,clear sky,0,0
359,Hamilton,US,2020-05-10 17:30:29,39.18,-84.53,63.0,44,75,14.99,broken clouds,0,0
360,Lata,PT,2020-05-10 17:31:41,40.16,-8.33,64.99,73,56,5.01,light rain,0,0
361,Pitimbu,BR,2020-05-10 17:31:41,-7.47,-34.81,86.0,66,40,11.41,scattered clouds,0,0
362,Thompson,CA,2020-05-10 17:31:42,55.74,-97.86,24.8,41,5,13.87,clear sky,0,0
363,Mar Del Plata,AR,2020-05-10 17:31:42,-38.0,-57.56,66.2,63,47,11.41,scattered clouds,0,0
364,Monrovia,LR,2020-05-10 17:31:42,6.3,-10.8,77.0,94,75,8.05,broken clouds,0,0
365,Tabuk,PH,2020-05-10 17:31:42,17.42,121.44,76.14,85,29,1.97,scattered clouds,0,0
366,Highland Springs,US,2020-05-10 17:31:43,37.55,-77.33,64.0,31,20,8.05,few clouds,0,0
367,Maniitsoq,GL,2020-05-10 17:31:43,65.42,-52.9,40.19,82,100,15.95,overcast clouds,0,0
368,Zhigansk,RU,2020-05-10 17:31:43,66.77,123.37,20.52,96,0,13.11,clear sky,0,0
369,Marsh Harbour,BS,2020-05-10 17:31:43,26.54,-77.06,69.13,89,100,15.79,moderate rain,0,0
370,Port Hardy,CA,2020-05-10 17:31:43,50.7,-127.42,59.0,58,20,4.7,few clouds,0,0
371,Livingston,GB,2020-05-10 17:31:43,55.9,-3.52,46.0,48,40,14.99,scattered clouds,0,0
372,Launceston,AU,2020-05-10 17:31:44,-41.45,147.17,46.0,100,44,9.17,scattered clouds,0,0
373,Santiago,CL,2020-05-10 17:30:00,-33.46,-70.65,64.4,51,0,5.82,clear sky,0,0
374,Jiayuguan,CN,2020-05-10 17:31:44,39.82,98.3,46.49,52,0,10.2,clear sky,0,0
375,Ribeira Brava,PT,2020-05-10 17:31:44,32.65,-17.07,69.8,68,20,5.82,few clouds,0,0
376,Opuwo,NA,2020-05-10 17:31:44,-18.06,13.84,73.11,35,36,9.15,scattered clouds,0,0
377,Mackay,AU,2020-05-10 17:31:44,-21.15,149.2,62.6,88,1,3.36,clear sky,0,0
378,Klyuchi,RU,2020-05-10 17:31:45,52.27,79.17,67.73,36,18,7.7,few clouds,0,0
379,Lapua,FI,2020-05-10 17:28:49,62.97,23.01,39.99,94,100,4.0,moderate rain,0,0
380,Lima,PE,2020-05-10 17:31:45,-12.04,-77.03,73.4,64,32,18.34,scattered clouds,0,0
381,Jais,IN,2020-05-10 17:31:45,26.25,81.53,92.7,22,0,12.06,clear sky,0,0
382,Upernavik,GL,2020-05-10 17:31:45,72.79,-56.15,17.83,88,42,12.64,scattered clouds,0,0
383,Bracebridge,CA,2020-05-10 17:27:00,45.03,-79.32,44.6,48,1,10.29,clear sky,0,0
384,Napoleon,US,2020-05-10 17:28:57,41.39,-84.13,57.2,50,75,18.34,broken clouds,0,0
385,Anadyr,RU,2020-05-10 17:28:04,64.75,177.48,33.8,90,75,40.26,broken clouds,0,0
386,Paracuru,BR,2020-05-10 17:31:46,-3.41,-39.03,84.0,66,89,20.0,overcast clouds,0,0
387,Turukhansk,RU,2020-05-10 17:31:46,65.82,87.98,40.05,72,100,17.47,overcast clouds,0,0
388,Mackenzie,CA,2020-05-10 17:31:46,55.3,-123.17,46.4,39,1,11.41,clear sky,0,0
389,Avarua,CK,2020-05-10 17:31:46,-21.21,-159.78,78.8,78,30,14.99,scattered clouds,0,0
390,Keti Bandar,PK,2020-05-10 17:31:47,24.14,67.45,81.82,88,0,12.24,clear sky,0,0
391,Bani,DO,2020-05-10 17:31:47,18.28,-70.33,89.6,59,75,13.87,broken clouds,0,0
392,Lompoc,US,2020-05-10 17:28:18,34.64,-120.46,59.0,93,90,4.7,overcast clouds,0,0
393,Montepuez,MZ,2020-05-10 17:31:47,-13.13,39.0,67.73,79,23,4.43,few clouds,0,0
394,Kenai,US,2020-05-10 17:31:48,60.55,-151.26,51.8,53,90,9.46,overcast clouds,0,0
395,De-Kastri,RU,2020-05-10 17:31:48,51.47,140.78,39.52,80,100,6.13,overcast clouds,0,0
396,Lasa,IT,2020-05-10 17:31:48,46.62,10.7,57.2,71,40,8.05,scattered clouds,0,0
397,De Aar,ZA,2020-05-10 17:31:48,-30.65,24.01,60.69,32,0,2.53,clear sky,0,0
398,Cacapava Do Sul,BR,2020-05-10 17:31:48,-30.51,-53.49,73.29,50,48,9.86,scattered clouds,0,0
399,Lincoln,US,2020-05-10 17:30:03,40.8,-96.67,52.0,42,0,8.01,clear sky,0,0
400,Kharitonovo,RU,2020-05-10 17:31:49,61.4,47.5,49.33,86,47,5.75,scattered clouds,0,0
401,Iraucuba,BR,2020-05-10 17:31:49,-3.75,-39.78,82.42,70,75,5.77,light rain,0,0
402,Hirado,JP,2020-05-10 17:31:49,33.36,129.55,62.01,95,25,7.58,scattered clouds,0,0
403,Muromtsevo,RU,2020-05-10 17:31:49,56.37,75.24,63.36,54,0,4.63,clear sky,0,0
404,Narsaq,GL,2020-05-10 17:31:50,60.92,-46.05,60.8,29,75,11.41,broken clouds,0,0
405,Marsabit,KE,2020-05-10 17:31:50,2.33,37.99,69.08,78,34,20.02,scattered clouds,0,0
406,Adre,TD,2020-05-10 17:31:50,13.47,22.2,79.9,14,0,4.56,clear sky,0,0
407,Mogadishu,SO,2020-05-10 17:30:18,2.04,45.34,81.25,82,100,10.49,light rain,0,0
408,Lakes Entrance,AU,2020-05-10 17:31:50,-37.88,147.98,45.0,85,0,11.9,clear sky,0,0
409,Guadalupe,MX,2020-05-10 17:31:50,25.68,-100.25,68.0,82,90,8.05,haze,0,0
410,Kloulklubed,PW,2020-05-10 17:31:50,7.04,134.26,77.0,94,90,14.65,overcast clouds,0,0
411,Punta Alta,AR,2020-05-10 17:31:51,-38.88,-62.07,66.83,33,0,23.31,clear sky,0,0
412,Padang,ID,2020-05-10 17:31:51,-0.95,100.35,78.57,80,84,4.54,light rain,0,0
413,Cravo Norte,CO,2020-05-10 17:31:51,6.3,-70.2,90.88,51,97,4.47,overcast clouds,0,0
414,Kodiak,US,2020-05-10 17:31:51,57.79,-152.41,44.6,93,75,3.36,broken clouds,0,0
415,Cam Ranh,VN,2020-05-10 17:31:51,11.92,109.16,82.4,94,20,1.12,few clouds,0,0
416,Ballitoville,ZA,2020-05-10 17:30:22,-29.54,31.21,66.2,88,0,3.36,clear sky,0,0
417,Ulaangom,MN,2020-05-10 17:31:52,49.98,92.07,50.43,43,0,1.12,clear sky,0,0
418,Ponta Do Sol,PT,2020-05-10 17:31:52,32.67,-17.1,69.8,68,20,5.82,few clouds,0,0
419,Panzhihua,CN,2020-05-10 17:31:52,26.59,101.71,72.52,37,0,1.21,clear sky,0,0
420,San Patricio,MX,2020-05-10 17:31:53,19.22,-104.7,84.2,62,5,11.41,clear sky,0,0
421,Kokopo,PG,2020-05-10 17:31:53,-4.35,152.26,78.69,81,55,5.28,broken clouds,0,0
422,Jiangkou,CN,2020-05-10 17:31:53,25.49,119.2,68.0,94,90,11.18,light rain,0,0
423,Orlik,RU,2020-05-10 17:31:53,52.52,99.83,45.28,57,67,2.28,broken clouds,0,0
424,Lesogorsk,RU,2020-05-10 17:31:53,56.05,99.51,48.74,55,64,2.57,broken clouds,0,0
425,Ahipara,NZ,2020-05-10 17:31:53,-35.17,173.17,56.17,85,92,6.26,overcast clouds,0,0
426,Pozo Colorado,PY,2020-05-10 17:31:53,-23.49,-58.8,90.72,37,0,14.81,clear sky,0,0
427,Jasper,US,2020-05-10 17:31:54,37.2,-94.35,55.4,50,1,13.87,clear sky,0,0
428,Mirabela,BR,2020-05-10 17:31:54,-16.26,-44.16,78.8,36,9,5.82,clear sky,0,0
429,Uthal,PK,2020-05-10 17:30:31,25.81,66.62,80.78,86,15,5.84,few clouds,0,0
430,Bethel,US,2020-05-10 17:31:16,41.37,-73.41,60.01,35,73,5.99,broken clouds,0,0
431,Molde,NO,2020-05-10 17:31:54,62.74,7.16,39.2,64,75,18.34,shower rain,0,0
432,Ucluelet,CA,2020-05-10 17:31:54,48.93,-125.55,68.0,45,40,3.36,scattered clouds,0,0
433,Kidal,ML,2020-05-10 17:31:54,18.44,1.41,95.9,8,1,2.06,clear sky,0,0
434,Atikokan,CA,2020-05-10 17:31:55,48.76,-91.62,42.64,54,98,11.14,overcast clouds,0,0
435,Griffith,US,2020-05-10 17:30:58,41.53,-87.42,50.0,76,90,11.41,light rain,0,0
436,Jingdezhen,CN,2020-05-10 17:31:55,29.29,117.21,64.89,90,6,3.2,clear sky,0,0
437,Enshi,CN,2020-05-10 17:31:55,30.3,109.48,64.89,83,3,0.58,clear sky,0,0
438,Kedougou,SN,2020-05-10 17:31:55,12.56,-12.17,100.53,28,94,9.73,overcast clouds,0,0
439,Scarborough,GB,2020-05-10 17:30:29,54.28,-0.4,46.0,62,52,5.99,broken clouds,0,0
440,Acapulco,MX,2020-05-10 17:31:56,16.86,-99.89,87.8,70,5,10.29,haze,0,0
441,Lichinga,MZ,2020-05-10 17:31:56,-13.31,35.24,57.15,90,38,5.1,scattered clouds,0,0
442,Sikasso,ML,2020-05-10 17:31:56,10.92,-7.0,93.4,38,48,6.73,scattered clouds,0,0
443,Radhanpur,IN,2020-05-10 17:31:57,23.83,71.6,87.22,58,0,12.97,clear sky,0,0
444,Fare,PF,2020-05-10 17:31:57,-16.7,-151.02,81.57,80,44,12.66,light rain,0,0
445,North Myrtle Beach,US,2020-05-10 17:31:57,33.82,-78.68,71.01,37,1,8.05,clear sky,0,0
446,Mitu,CO,2020-05-10 17:31:58,1.2,-70.17,80.31,93,84,2.77,moderate rain,0,0
447,Tolaga Bay,NZ,2020-05-10 17:31:58,-38.37,178.3,56.44,72,100,5.46,overcast clouds,0,0
448,Slave Lake,CA,2020-05-10 17:30:39,55.28,-114.77,46.4,42,40,10.29,scattered clouds,0,0
449,Mokolo,CM,2020-05-10 17:31:58,10.74,13.8,104.0,16,20,8.05,few clouds,0,0
450,Ankara,TR,2020-05-10 17:31:11,39.92,32.85,64.4,34,40,3.36,scattered clouds,0,0
451,Nandu,CN,2020-05-10 17:31:59,22.85,110.82,78.94,87,99,1.61,overcast clouds,0,0
452,Skjervoy,NO,2020-05-10 17:31:59,70.03,20.97,37.4,40,96,8.05,overcast clouds,0,0
453,Zaysan,KZ,2020-05-10 17:31:59,47.47,84.87,63.48,27,100,6.46,overcast clouds,0,0
454,Yaguajay,CU,2020-05-10 17:31:59,22.33,-79.24,83.03,71,100,6.58,light rain,0,0
455,Gawler,AU,2020-05-10 17:31:59,-34.6,138.73,46.99,91,0,5.01,clear sky,0,0
456,Lulea,SE,2020-05-10 17:30:49,65.58,22.15,37.4,86,75,9.17,light intensity shower rain,0,0
457,Murakami,JP,2020-05-10 17:32:00,38.23,139.48,57.96,92,100,11.21,overcast clouds,0,0
458,Mehamn,NO,2020-05-10 17:32:01,71.04,27.85,32.0,88,36,11.41,scattered clouds,0,0
459,Kultuk,RU,2020-05-10 17:32:01,51.72,103.7,52.29,67,42,9.84,scattered clouds,0,0
460,Amapa,BR,2020-05-10 17:32:01,1.0,-52.0,83.8,85,78,2.1,moderate rain,0,0
461,Copiapo,CL,2020-05-10 17:32:01,-27.37,-70.33,64.4,63,40,3.36,scattered clouds,0,0
462,Mont-Dore,NC,2020-05-10 17:32:02,-22.28,166.58,71.01,99,2,4.45,clear sky,0,0
463,Robe,AU,2020-05-10 17:32:02,-37.18,139.75,57.36,73,4,10.98,clear sky,0,0
464,Eyrarbakki,IS,2020-05-10 17:32:02,63.86,-21.15,46.0,60,20,12.75,few clouds,0,0
465,Lotoshino,RU,2020-05-10 17:32:02,56.23,35.64,48.24,72,50,6.73,scattered clouds,0,0
466,Capinopolis,BR,2020-05-10 17:32:02,-18.68,-49.57,78.66,57,0,6.2,clear sky,0,0
467,Pljevlja,ME,2020-05-10 17:32:02,43.33,19.33,64.4,61,94,6.93,overcast clouds,0,0
468,Ternate,ID,2020-05-10 17:32:03,0.8,127.4,82.71,76,100,5.82,overcast clouds,0,0
469,Riyadh,SA,2020-05-10 17:29:14,24.69,46.72,93.2,21,79,9.17,broken clouds,0,0
470,Machinga,MW,2020-05-10 17:32:03,-15.17,35.3,62.64,86,46,4.85,scattered clouds,0,0
471,Yaan,NG,2020-05-10 17:32:03,7.38,8.57,75.56,86,88,4.63,overcast clouds,0,0
472,Palmer,US,2020-05-10 17:27:33,42.16,-72.33,57.99,28,75,17.22,broken clouds,0,0
473,Shonguy,RU,2020-05-10 17:32:04,68.75,33.15,35.6,69,75,8.95,broken clouds,0,0
474,Esna,EG,2020-05-10 17:32:06,25.29,32.55,93.2,21,0,10.85,clear sky,0,0
475,Bela,IN,2020-05-10 17:32:06,25.93,81.98,92.89,21,0,12.82,clear sky,0,0
476,Suluova,TR,2020-05-10 17:32:06,40.83,35.65,59.0,44,21,11.41,few clouds,0,0
477,Nyuksenitsa,RU,2020-05-10 17:32:06,60.41,44.24,50.79,73,34,8.21,scattered clouds,0,0
478,Melville,US,2020-05-10 17:32:06,40.79,-73.42,60.8,25,1,21.92,clear sky,0,0
479,Roma,US,2020-05-10 17:32:07,43.21,-75.46,46.99,52,90,14.99,light rain,0,0
480,Elbistan,TR,2020-05-10 17:27:14,38.21,37.2,57.06,41,0,9.71,clear sky,0,0
481,Mattru,SL,2020-05-10 17:32:07,7.62,-11.83,83.32,74,96,6.42,overcast clouds,0,0
482,Kurtamysh,RU,2020-05-10 17:32:07,54.91,64.43,59.81,91,14,4.12,few clouds,0,0
483,Mwinilunga,ZM,2020-05-10 17:29:48,-11.74,24.43,63.73,62,100,4.65,overcast clouds,0,0
484,Sheregesh,RU,2020-05-10 17:32:08,52.92,87.99,52.3,58,0,3.18,clear sky,0,0
485,Deputatskiy,RU,2020-05-10 17:32:08,69.3,139.9,22.01,95,68,4.09,broken clouds,0,0
486,Dwarka,IN,2020-05-10 17:32:08,22.24,68.97,82.09,87,0,12.95,clear sky,0,0
487,Clyde River,CA,2020-05-10 17:32:08,70.47,-68.59,15.8,61,90,4.7,overcast clouds,0,0
488,Havelock,US,2020-05-10 17:32:08,34.88,-76.9,68.0,32,1,6.93,clear sky,0,0
489,Kaiwaka,NZ,2020-05-10 17:32:09,-36.17,174.45,61.0,84,91,1.99,overcast clouds,0,0
490,Manado,ID,2020-05-10 17:32:09,1.49,124.85,77.0,94,40,2.24,scattered clouds,0,0
491,Aranos,NA,2020-05-10 17:32:09,-24.13,19.12,68.0,28,0,9.66,clear sky,0,0
492,Halifax,CA,2020-05-10 17:28:45,44.65,-63.57,45.0,59,47,3.0,scattered clouds,0,0
493,Circleville,US,2020-05-10 17:28:12,39.6,-82.95,57.99,41,40,18.34,scattered clouds,0,0
494,Boguchany,RU,2020-05-10 17:32:09,58.38,97.45,46.44,54,68,2.01,broken clouds,0,0
495,Bubaque,GW,2020-05-10 17:32:09,11.28,-15.83,78.46,74,81,12.03,broken clouds,0,0
